orderdate,total_qtd_product,unitprice_product,productmodel_name,standardcost_product,listprice_product,daystomanufature_product,product_line,product_class,product_style,name_store,countryregioncode
2014-05-17,2,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-17,12,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-17,12,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-17,12,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-17,2,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2014-05-17,5,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2014-05-17,12,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-17,2,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-17,8,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-17,9,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-17,1,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2014-05-17,4,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-17,2,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-17,10,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-17,7,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-17,31,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2014-05-17,3,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2014-05-17,5,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-17,6,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2014-05-17,2,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2014-05-17,2,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2014-05-17,17,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-17,3,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2014-05-18,2,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2014-05-18,8,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2014-05-18,10,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2014-05-18,7,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2014-05-18,5,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2014-05-18,4,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2014-05-18,3,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2014-05-18,2,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2014-05-18,3,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2014-05-18,4,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-18,2,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2014-05-18,7,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2014-05-18,5,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2014-05-18,1,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-18,2,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-18,12,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-18,9,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-18,4,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2014-05-18,3,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2014-05-18,10,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-18,1,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-18,2,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-18,7,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-18,1,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2014-05-18,6,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-18,4,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-18,3,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-18,3,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-18,19,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2014-05-18,2,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2014-05-18,4,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-18,3,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2014-05-18,1,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2014-05-18,3,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2014-05-18,6,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-18,1,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2014-05-19,4,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2014-05-19,1,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2014-05-19,11,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2014-05-19,9,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2014-05-19,3,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2014-05-19,2,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2014-05-19,3,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2014-05-19,2,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2014-05-19,4,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2014-05-19,1,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-19,2,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2014-05-19,7,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2014-05-19,4,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2014-05-19,1,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-19,10,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-19,9,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-19,10,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-19,4,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2014-05-19,10,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-19,2,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-19,7,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-19,4,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-19,1,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2014-05-19,4,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-19,6,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-19,6,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-19,7,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-19,21,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2014-05-19,3,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2014-05-19,4,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-19,7,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2014-05-19,4,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2014-05-19,2,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2014-05-19,16,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-19,6,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2014-05-20,7,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2014-05-20,1,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2014-05-20,7,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2014-05-20,9,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2014-05-20,3,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2014-05-20,1,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2014-05-20,3,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2014-05-20,4,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2014-05-20,3,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-20,3,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2014-05-20,6,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2014-05-20,2,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2014-05-20,3,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-20,6,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-20,7,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-20,11,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-20,1,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2014-05-20,1,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2014-05-20,11,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-20,7,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-20,7,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-20,2,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2014-05-20,4,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-20,5,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-20,7,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-20,5,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-20,26,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2014-05-20,2,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2014-05-20,7,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-20,5,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2014-05-20,6,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2014-05-20,14,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-20,3,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2014-05-21,2,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2014-05-21,1,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2014-05-21,2,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2014-05-21,3,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2014-05-21,3,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2014-05-21,7,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2014-05-21,2,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2014-05-21,4,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2014-05-21,6,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-21,5,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2014-05-21,8,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2014-05-21,6,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2014-05-21,6,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-21,8,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-21,15,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-21,10,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-21,4,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2014-05-21,1,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2014-05-21,13,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-21,3,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-21,6,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-21,11,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-21,2,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2014-05-21,9,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-21,4,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-21,8,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-21,10,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-21,25,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2014-05-21,1,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2014-05-21,5,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-21,8,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2014-05-21,3,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2014-05-21,1,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2014-05-21,14,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-21,3,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2014-05-22,1,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2014-05-22,5,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2014-05-22,3,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2014-05-22,8,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2014-05-22,9,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2014-05-22,7,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2014-05-22,4,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2014-05-22,4,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2014-05-22,4,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2014-05-22,1,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-22,3,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2014-05-22,6,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2014-05-22,4,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2014-05-22,2,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-22,11,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-22,10,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-22,16,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-22,1,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2014-05-22,2,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2014-05-22,9,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-22,1,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-22,3,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-22,9,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-22,1,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2014-05-22,2,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-22,5,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-22,3,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-22,4,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-22,27,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2014-05-22,3,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2014-05-22,7,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-22,4,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2014-05-22,2,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2014-05-22,12,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-22,4,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2014-05-23,1,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2014-05-23,2,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2014-05-23,12,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2014-05-23,5,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2014-05-23,2,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2014-05-23,3,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2014-05-23,3,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-23,8,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2014-05-23,1,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2014-05-23,1,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2014-05-23,5,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-23,2,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-23,5,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-23,4,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-23,3,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2014-05-23,9,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-23,2,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-23,8,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-23,10,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-23,2,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-23,2,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-23,9,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-23,5,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-23,19,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2014-05-23,4,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2014-05-23,5,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-23,9,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2014-05-23,2,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2014-05-23,10,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-23,8,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2014-05-24,4,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2014-05-24,2,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2014-05-24,10,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2014-05-24,3,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2014-05-24,5,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2014-05-24,2,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2014-05-24,4,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2014-05-24,1,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2014-05-24,3,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2014-05-24,3,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2014-05-24,3,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2014-05-24,7,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2014-05-24,2,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-24,11,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-24,8,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-24,11,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-24,1,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2014-05-24,1,539.99,Mountain-500,294.5797,539.99,4,undefined,undefined,undefined,,others
2014-05-24,10,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-24,3,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-24,10,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-24,4,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-24,5,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-24,1,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-24,7,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-24,8,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-24,18,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2014-05-24,6,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2014-05-24,9,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-24,8,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2014-05-24,1,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2014-05-24,3,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2014-05-24,23,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-24,3,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2014-05-25,1,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2014-05-25,3,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2014-05-25,3,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2014-05-25,7,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2014-05-25,5,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2014-05-25,4,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2014-05-25,6,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2014-05-25,2,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2014-05-25,1,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2014-05-25,2,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2014-05-25,1,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-25,3,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2014-05-25,9,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2014-05-25,6,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2014-05-25,6,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2014-05-25,4,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2014-05-25,11,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2014-05-25,2,539.99,Mountain-500,294.5797,539.99,4,undefined,undefined,undefined,,others
2014-05-25,10,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2014-05-25,3,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-25,6,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2014-05-25,15,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2014-05-25,4,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2014-05-25,6,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2014-05-25,4,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2014-05-25,4,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2014-05-25,8,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2014-05-25,22,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
